canonical_key,is,theme,topic_id,order_id,group_id,category,relic_id,name,official_rarity,official_value,effect,description,unlock,icon_id,icon_url,local_icon,is_special,enroll_id,game_rarity,game_value,game_effect,enabled,notes,params_json,mechanics_json,raw_json,duplicate_count,appears_in,variant_changed,effect_variants,source_ids
铁卫-临时要塞,IS3,水月与深蓝之树,rogue_2,146,3,,rogue_2_relic_fight_133,铁卫-临时要塞,RARE,,【重装】干员部署后15秒内攻击力和防御力+100%，且阻挡数+1,无人能越过他们的防线，更无人能在来犯后离开。若说每个战士都有其使命，那他们的使命，便是在入场那一刻改变战局。,携带不小于3名重装干员胜利一场战斗,rogue_2_relic_fight_133,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_133.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_133.png,否,,,,,是,,"{""id"":""rogue_2_relic_fight_133"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_2_relic_fight_133"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_2_attr_up[limited][effect]""},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""duration"",""value"":15.0,""valueStr"":null},{""key"":""atk"",""value"":1.0,""valueStr"":null},{""key"":""def"",""value"":1.0,""valueStr"":null},{""key"":""block_cnt"",""value"":1.0,""valueStr"":null},{""key"":""attack_speed"",""value"":0.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_133"",""name"":""铁卫-临时要塞"",""description"":""无人能越过他们的防线，更无人能在来犯后离开。若说每个战士都有其使命，那他们的使命，便是在入场那一刻改变战局。"",""usage"":""【重装】干员部署后15秒内攻击力和防御力+100%，且阻挡数+1"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_133"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""携带不小于3名重装干员胜利一场战斗"",""shortUsage"":null}",2,IS3 / IS6,是,IS3: 【重装】干员部署后15秒内攻击力和防御力+100%，且阻挡数+1 || IS6: 【重装】干员部署后20秒内攻击力和防御力+100%，且阻挡数+1,IS3:rogue_2_relic_fight_133 | IS6:rogue_5_relic_legacy_78
铁卫-临时要塞,IS6,岁的界园志异,rogue_5,150,4,,rogue_5_relic_legacy_78,铁卫-临时要塞,RARE,,【重装】干员部署后20秒内攻击力和防御力+100%，且阻挡数+1,无人能越过他们的防线，更无人能在来犯后离开。若说每个战士都有其使命，那他们的使命，便是在入场那一刻改变战局。,携带不小于3名重装干员完成一场战斗,rogue_5_relic_legacy_78,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_5_relic_legacy_78.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_5/rogue_5_relic_legacy_78.png,否,,,,,是,,"{""id"":""rogue_5_relic_legacy_78"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_5_relic_legacy_78"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_2_attr_up[limited][effect]""},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""duration"",""value"":20.0,""valueStr"":null},{""key"":""atk"",""value"":1.0,""valueStr"":null},{""key"":""def"",""value"":1.0,""valueStr"":null},{""key"":""block_cnt"",""value"":1.0,""valueStr"":null},{""key"":""attack_speed"",""value"":0.0,""valueStr"":null}]}]}","{""id"":""rogue_5_relic_legacy_78"",""name"":""铁卫-临时要塞"",""description"":""无人能越过他们的防线，更无人能在来犯后离开。若说每个战士都有其使命，那他们的使命，便是在入场那一刻改变战局。"",""usage"":""【重装】干员部署后20秒内攻击力和防御力+100%，且阻挡数+1"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_5_relic_legacy_78"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""携带不小于3名重装干员完成一场战斗"",""shortUsage"":null}",2,IS3 / IS6,是,IS3: 【重装】干员部署后15秒内攻击力和防御力+100%，且阻挡数+1 || IS6: 【重装】干员部署后20秒内攻击力和防御力+100%，且阻挡数+1,IS3:rogue_2_relic_fight_133 | IS6:rogue_5_relic_legacy_78
铁卫-侵掠,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,118,,,relic_118,铁卫-侵掠,NORMAL,8,所有【重装】干员的攻击力+60%,对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。,在多局游戏中累计进入事件【讲故事的人】2次,relic_118,,,否,,,,,是,,,,"{""id"":""relic_118"",""name"":""铁卫-侵掠"",""description"":""对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。"",""usage"":""所有【重装】干员的攻击力+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_118"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":118,""unlockCond"":""StableSceneCount"",""unlockCondDesc"":""在多局游戏中累计进入事件【讲故事的人】2次"",""unlockCondParams"":[""scene_28_enter"",""2""],""stableUnlockCond"":{""unlockCondDetail"":""scene_28_enter"",""unlockCnt"":2}}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有【重装】干员的攻击力+60% || IS2: 所有【重装】干员的攻击力+60% || IS3: 所有【重装】干员的攻击力+60% || IS4: 所有【重装】干员的攻击力+60% || IS5: 所有【重装】干员的攻击力+60% || IS6: 所有【重装】干员的攻击力+60% || IS7: 所有【重装】干员的攻击力+60%,IS1:relic_118 | IS2:rogue_1_relic_p12 | IS3:rogue_2_relic_fight_57 | IS4:rogue_3_relic_legacy_111 | IS5:rogue_4_relic_legacy_106 | IS6:rogue_5_relic_legacy_59 | IS7:rogue_6_relic_legacy_68
铁卫-侵掠,IS2,傀影与猩红孤钻,rogue_1,104,3,,rogue_1_relic_p12,铁卫-侵掠,NORMAL,,所有【重装】干员的攻击力+60%,对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。,在多局游戏中累计击败领袖【漂泊颂偶】1次,rogue_1_relic_p12,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_1_relic_p12.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_1/rogue_1_relic_p12.png,否,,,,,是,,"{""id"":""rogue_1_relic_p12"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_1_relic_p12"",""buffs"":[{""key"":""char_attribute_mul"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""atk"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_1_relic_p12"",""name"":""铁卫-侵掠"",""description"":""对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。"",""usage"":""所有【重装】干员的攻击力+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_1_relic_p12"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":118,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计击败领袖【漂泊颂偶】1次"",""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有【重装】干员的攻击力+60% || IS2: 所有【重装】干员的攻击力+60% || IS3: 所有【重装】干员的攻击力+60% || IS4: 所有【重装】干员的攻击力+60% || IS5: 所有【重装】干员的攻击力+60% || IS6: 所有【重装】干员的攻击力+60% || IS7: 所有【重装】干员的攻击力+60%,IS1:relic_118 | IS2:rogue_1_relic_p12 | IS3:rogue_2_relic_fight_57 | IS4:rogue_3_relic_legacy_111 | IS5:rogue_4_relic_legacy_106 | IS6:rogue_5_relic_legacy_59 | IS7:rogue_6_relic_legacy_68
铁卫-侵掠,IS3,水月与深蓝之树,rogue_2,143,3,,rogue_2_relic_fight_57,铁卫-侵掠,NORMAL,,所有【重装】干员的攻击力+60%,对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。,在多局游戏中累计击败领袖【圣徒卡门】1次,rogue_2_relic_fight_57,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_57.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_57.png,否,,,,,是,,"{""id"":""rogue_2_relic_fight_57"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_2_relic_fight_57"",""buffs"":[{""key"":""char_attribute_mul"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""atk"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_57"",""name"":""铁卫-侵掠"",""description"":""对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。"",""usage"":""所有【重装】干员的攻击力+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_57"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计击败领袖【圣徒卡门】1次"",""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有【重装】干员的攻击力+60% || IS2: 所有【重装】干员的攻击力+60% || IS3: 所有【重装】干员的攻击力+60% || IS4: 所有【重装】干员的攻击力+60% || IS5: 所有【重装】干员的攻击力+60% || IS6: 所有【重装】干员的攻击力+60% || IS7: 所有【重装】干员的攻击力+60%,IS1:relic_118 | IS2:rogue_1_relic_p12 | IS3:rogue_2_relic_fight_57 | IS4:rogue_3_relic_legacy_111 | IS5:rogue_4_relic_legacy_106 | IS6:rogue_5_relic_legacy_59 | IS7:rogue_6_relic_legacy_68
铁卫-侵掠,IS4,探索者的银凇止境,rogue_3,154,4,,rogue_3_relic_legacy_111,铁卫-侵掠,NORMAL,,所有【重装】干员的攻击力+60%,对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。,在多局游戏中累计进入事件【野外生存专家】2次,rogue_3_relic_legacy_111,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_3_relic_legacy_111.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_3/rogue_3_relic_legacy_111.png,否,,,,,是,,"{""id"":""rogue_3_relic_legacy_111"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_3_relic_legacy_111"",""buffs"":[{""key"":""char_attribute_mul"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""atk"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_3_relic_legacy_111"",""name"":""铁卫-侵掠"",""description"":""对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。"",""usage"":""所有【重装】干员的攻击力+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_3_relic_legacy_111"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计进入事件【野外生存专家】2次"",""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有【重装】干员的攻击力+60% || IS2: 所有【重装】干员的攻击力+60% || IS3: 所有【重装】干员的攻击力+60% || IS4: 所有【重装】干员的攻击力+60% || IS5: 所有【重装】干员的攻击力+60% || IS6: 所有【重装】干员的攻击力+60% || IS7: 所有【重装】干员的攻击力+60%,IS1:relic_118 | IS2:rogue_1_relic_p12 | IS3:rogue_2_relic_fight_57 | IS4:rogue_3_relic_legacy_111 | IS5:rogue_4_relic_legacy_106 | IS6:rogue_5_relic_legacy_59 | IS7:rogue_6_relic_legacy_68
铁卫-侵掠,IS5,萨卡兹的无终奇语,rogue_4,153,4,,rogue_4_relic_legacy_106,铁卫-侵掠,NORMAL,,所有【重装】干员的攻击力+60%,对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。,,rogue_4_relic_legacy_106,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_4_relic_legacy_106.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_4/rogue_4_relic_legacy_106.png,否,,,,,是,,"{""id"":""rogue_4_relic_legacy_106"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_4_relic_legacy_106"",""buffs"":[{""key"":""char_attribute_mul"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""atk"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_4_relic_legacy_106"",""name"":""铁卫-侵掠"",""description"":""对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。"",""usage"":""所有【重装】干员的攻击力+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_4_relic_legacy_106"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有【重装】干员的攻击力+60% || IS2: 所有【重装】干员的攻击力+60% || IS3: 所有【重装】干员的攻击力+60% || IS4: 所有【重装】干员的攻击力+60% || IS5: 所有【重装】干员的攻击力+60% || IS6: 所有【重装】干员的攻击力+60% || IS7: 所有【重装】干员的攻击力+60%,IS1:relic_118 | IS2:rogue_1_relic_p12 | IS3:rogue_2_relic_fight_57 | IS4:rogue_3_relic_legacy_111 | IS5:rogue_4_relic_legacy_106 | IS6:rogue_5_relic_legacy_59 | IS7:rogue_6_relic_legacy_68
铁卫-侵掠,IS6,岁的界园志异,rogue_5,138,4,,rogue_5_relic_legacy_59,铁卫-侵掠,NORMAL,,所有【重装】干员的攻击力+60%,对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。,,rogue_5_relic_legacy_59,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_5_relic_legacy_59.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_5/rogue_5_relic_legacy_59.png,否,,,,,是,,"{""id"":""rogue_5_relic_legacy_59"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_5_relic_legacy_59"",""buffs"":[{""key"":""char_attribute_mul"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""atk"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_5_relic_legacy_59"",""name"":""铁卫-侵掠"",""description"":""对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。"",""usage"":""所有【重装】干员的攻击力+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_5_relic_legacy_59"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有【重装】干员的攻击力+60% || IS2: 所有【重装】干员的攻击力+60% || IS3: 所有【重装】干员的攻击力+60% || IS4: 所有【重装】干员的攻击力+60% || IS5: 所有【重装】干员的攻击力+60% || IS6: 所有【重装】干员的攻击力+60% || IS7: 所有【重装】干员的攻击力+60%,IS1:relic_118 | IS2:rogue_1_relic_p12 | IS3:rogue_2_relic_fight_57 | IS4:rogue_3_relic_legacy_111 | IS5:rogue_4_relic_legacy_106 | IS6:rogue_5_relic_legacy_59 | IS7:rogue_6_relic_legacy_68
铁卫-侵掠,IS7,沉沦者的黑流树海,rogue_6,147,4,,rogue_6_relic_legacy_68,铁卫-侵掠,NORMAL,,所有【重装】干员的攻击力+60%,对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。,,rogue_6_relic_legacy_68,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_68.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_68.png,否,,,,,是,,"{""id"":""rogue_6_relic_legacy_68"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_legacy_68"",""buffs"":[{""key"":""char_attribute_mul"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""atk"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_68"",""name"":""铁卫-侵掠"",""description"":""对队友和战略目的的保护行动往往会让人忽视他们原本的侵略性。"",""usage"":""所有【重装】干员的攻击力+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_68"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有【重装】干员的攻击力+60% || IS2: 所有【重装】干员的攻击力+60% || IS3: 所有【重装】干员的攻击力+60% || IS4: 所有【重装】干员的攻击力+60% || IS5: 所有【重装】干员的攻击力+60% || IS6: 所有【重装】干员的攻击力+60% || IS7: 所有【重装】干员的攻击力+60%,IS1:relic_118 | IS2:rogue_1_relic_p12 | IS3:rogue_2_relic_fight_57 | IS4:rogue_3_relic_legacy_111 | IS5:rogue_4_relic_legacy_106 | IS6:rogue_5_relic_legacy_59 | IS7:rogue_6_relic_legacy_68
铁卫-典训,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,117,,,relic_117,铁卫-典训,NORMAL,8,立即进阶一个【重装】干员（不消耗希望）,划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？,,relic_117,,,否,,,,,是,,,,"{""id"":""relic_117"",""name"":""铁卫-典训"",""description"":""划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？"",""usage"":""立即进阶一个【重装】干员（不消耗希望）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_117"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":117,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}",6,IS1 / IS2 / IS3 / IS4 / IS5 / IS6,否,IS1: 立即进阶一个【重装】干员（不消耗希望） || IS2: 立即进阶一个【重装】干员（不消耗希望） || IS3: 立即进阶一个【重装】干员（不消耗希望） || IS4: 立即进阶一个【重装】干员（不消耗希望） || IS5: 立即进阶一个【重装】干员（不消耗希望） || IS6: 立即进阶一个【重装】干员（不消耗希望）,IS1:relic_117 | IS2:rogue_1_relic_r19 | IS3:rogue_2_relic_grace_39 | IS4:rogue_3_relic_legacy_48 | IS5:rogue_4_relic_legacy_47 | IS6:rogue_5_relic_legacy_3
铁卫-典训,IS2,傀影与猩红孤钻,rogue_1,019,1,,rogue_1_relic_r19,铁卫-典训,NORMAL,,立即进阶一个【重装】干员（不消耗希望）,划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？,,rogue_1_relic_r19,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_1_relic_r19.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_1/rogue_1_relic_r19.png,否,,,,,是,,"{""id"":""rogue_1_relic_r19"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_1_relic_r19"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_1_upgrade_ticket_tank""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_1_relic_r19"",""name"":""铁卫-典训"",""description"":""划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？"",""usage"":""立即进阶一个【重装】干员（不消耗希望）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_1_relic_r19"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":117,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS1 / IS2 / IS3 / IS4 / IS5 / IS6,否,IS1: 立即进阶一个【重装】干员（不消耗希望） || IS2: 立即进阶一个【重装】干员（不消耗希望） || IS3: 立即进阶一个【重装】干员（不消耗希望） || IS4: 立即进阶一个【重装】干员（不消耗希望） || IS5: 立即进阶一个【重装】干员（不消耗希望） || IS6: 立即进阶一个【重装】干员（不消耗希望）,IS1:relic_117 | IS2:rogue_1_relic_r19 | IS3:rogue_2_relic_grace_39 | IS4:rogue_3_relic_legacy_48 | IS5:rogue_4_relic_legacy_47 | IS6:rogue_5_relic_legacy_3
铁卫-典训,IS3,水月与深蓝之树,rogue_2,035,1,,rogue_2_relic_grace_39,铁卫-典训,NORMAL,,立即进阶一个【重装】干员（不消耗希望）,划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？,,rogue_2_relic_grace_39,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_grace_39.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_grace_39.png,否,,,,,是,,"{""id"":""rogue_2_relic_grace_39"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_2_relic_grace_39"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_2_upgrade_ticket_tank""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_grace_39"",""name"":""铁卫-典训"",""description"":""划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？"",""usage"":""立即进阶一个【重装】干员（不消耗希望）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_grace_39"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS1 / IS2 / IS3 / IS4 / IS5 / IS6,否,IS1: 立即进阶一个【重装】干员（不消耗希望） || IS2: 立即进阶一个【重装】干员（不消耗希望） || IS3: 立即进阶一个【重装】干员（不消耗希望） || IS4: 立即进阶一个【重装】干员（不消耗希望） || IS5: 立即进阶一个【重装】干员（不消耗希望） || IS6: 立即进阶一个【重装】干员（不消耗希望）,IS1:relic_117 | IS2:rogue_1_relic_r19 | IS3:rogue_2_relic_grace_39 | IS4:rogue_3_relic_legacy_48 | IS5:rogue_4_relic_legacy_47 | IS6:rogue_5_relic_legacy_3
铁卫-典训,IS4,探索者的银凇止境,rogue_3,042,2,,rogue_3_relic_legacy_48,铁卫-典训,NORMAL,,立即进阶一个【重装】干员（不消耗希望）,划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？,,rogue_3_relic_legacy_48,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_3_relic_legacy_48.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_3/rogue_3_relic_legacy_48.png,否,,,,,是,,"{""id"":""rogue_3_relic_legacy_48"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_3_relic_legacy_48"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_3_upgrade_ticket_tank""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_3_relic_legacy_48"",""name"":""铁卫-典训"",""description"":""划痕是荣耀，但那些碎如齑粉的战士，谁来铭记？"",""usage"":""立即进阶一个【重装】干员（不消耗希望）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_3_relic_legacy_48"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS1 / IS2 / IS3 / IS4 / IS5 / IS6,否,IS1: 立即进阶一个【重装】干员（不消耗希望） || IS2: 立即进阶一个【重装】干员（不消耗希望） || IS3: 立即进阶一个【重装】干员（不消耗希望） || IS4: 立即进阶一个【重装】干员（不消耗希望） || IS5: 立即进阶一个【重装】干员（不消耗希望） || IS6: 立即进阶一个【重装】干员（不消耗希望）,IS1:relic_117 | IS2:rogue_1_relic_r19 | IS3:rogue_2_relic_grace_39 | IS4:rogue_3_relic_legacy_48 | IS5:rogue_4_relic_legacy_47 | IS6:rogue_5_relic_legacy_3
